Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label,Dynamic_Anomaly,Anomaly_Score,Predicted_Value_168h_uA,Predicted_Slope_0_168_uA_per_h,Drift_Flag,AI_Status
LOT-022,LOT022-P099,9.8602,11.1816,15.4049,23.1716,10.729260000000002,3.5884653040799837,-0.24218152506920002,0.12605388701562753,1.3029636916605902,3.467315118207611,0.055058,0.083264,0,1,0,-0.0164,20.3154,0.062233,1,🟠 Warning
LOT-022,LOT022-P100,11.017,11.1491,11.3579,11.552,10.729260000000002,3.5884653040799837,0.08018469613537726,0.11699709051740104,0.17518352463523976,0.22927350002926478,0.005504,0.002798,0,0,0,-0.1331,11.6463,0.003746,0,🟢 Normal
LOT-023,LOT023-P001,10.2219,10.3605,10.6242,10.8385,9.517881632653062,3.3292492537627436,0.21146460168197115,0.25309560898590117,0.3323026553498717,0.3966715216213881,0.005775,0.003319,0,0,0,-0.1463,10.8532,0.003758,0,🟢 Normal
LOT-023,LOT023-P002,41.776,56.0029,81.4335,121.2915,9.517881632653062,3.3292492537627436,9.689307080534316,13.962612836755676,21.60115175698165,33.573220221051194,0.592787,0.453393,1,1,1,0.3161,91.3334,0.294985,1,🔴 Anomaly
LOT-023,LOT023-P003,9.3661,9.548,9.7887,10.0404,9.517881632653062,3.3292492537627436,-0.045590348178802566,0.009046594307379809,0.0813451762558354,0.15694780640301537,0.007579,0.003419,0,0,0,-0.1448,9.9357,0.00339,0,🟢 Normal
LOT-023,LOT023-P004,8.7222,8.7586,8.9609,9.2234,9.517881632653062,3.3292492537627436,-0.23899731501141738,-0.22806391915382004,-0.16729946909909374,-0.08845286435680244,0.001517,0.003228,0,0,0,-0.0865,9.2175,0.002948,0,🟢 Normal
LOT-023,LOT023-P005,9.261,9.4594,9.7273,9.9331,9.517881632653062,3.3292492537627436,-0.07715902687752582,-0.017566012093256356,0.0629025799465906,0.12471831806454714,0.008267,0.00329,0,0,0,-0.1421,9.8362,0.003424,0,🟢 Normal
LOT-023,LOT023-P006,8.8764,9.0564,9.3038,9.427,9.517881632653062,3.3292492537627436,-0.19268056662566002,-0.13861432337380308,-0.06430327570430602,-0.027297935878590886,0.0075,0.002574,0,0,0,-0.1199,9.5166,0.003811,0,🟢 Normal
LOT-023,LOT023-P007,8.8627,9.1158,9.4198,9.6534,9.517881632653062,3.3292492537627436,-0.1967956084731625,-0.12077246310069022,-0.02946058560866493,0.040705383411522605,0.010546,0.003733,0,0,0,-0.1185,9.6077,0.004435,0,🟢 Normal
LOT-023,LOT023-P008,8.3986,10.1012,15.2029,22.9692,9.517881632653062,3.3292492537627436,-0.33619640565753395,0.17521018190142054,1.7075976996680815,4.040345838373066,0.070942,0.089361,0,1,1,0.0591,19.6178,0.066781,1,🔴 Anomaly
LOT-023,LOT023-P009,9.4711,9.6359,10.0124,10.1023,9.517881632653062,3.3292492537627436,-0.014051706281885836,0.03544894309536982,0.1485375018971708,0.17554058672129275,0.006867,0.003239,0,0,0,-0.1506,10.0389,0.00338,0,🟢 Normal
LOT-023,LOT023-P010,9.2405,9.3641,9.508,9.7806,9.517881632653062,3.3292492537627436,-0.08331657124787573,-0.04619108421493398,-0.002968126415255365,0.07891219530950164,0.00515,0.002892,0,0,0,-0.1406,9.8297,0.003507,0,🟢 Normal
LOT-023,LOT023-P011,8.7846,9.0122,9.1922,9.3852,9.517881632653062,3.3292492537627436,-0.2202543506841074,-0.15189058977231465,-0.0978243465204577,-0.039853319033744436,0.009483,0.00259,0,0,0,-0.1168,9.4766,0.004119,0,🟢 Normal
LOT-023,LOT023-P012,9.7832,10.0519,10.2762,10.5763,9.517881632653062,3.3292492537627436,0.07969315215647323,0.16040203861077285,0.22777458506294787,0.3179150272845163,0.011196,0.003642,0,0,0,-0.1527,10.461,0.004035,0,🟢 Normal
LOT-023,LOT023-P013,8.3575,8.5176,8.7444,8.8843,9.517881632653062,3.3292492537627436,-0.34854153120004133,-0.3004526115076952,-0.2323291450103551,-0.19030765928293983,0.006671,0.002547,0,0,0,-0.0604,9.0608,0.004186,0,🟢 Normal
LOT-023,LOT023-P014,9.2591,9.4824,9.6885,9.6562,9.517881632653062,3.3292492537627436,-0.07772972611185071,-0.010657547677741385,0.051248300845634705,0.04154641386210722,0.009304,0.001207,0,0,0,-0.1438,9.8914,0.003764,0,🟢 Normal
LOT-023,LOT023-P015,53.8807,67.8556,90.6672,122.6686,9.517881632653062,3.3292492537627436,13.325171828816279,17.52278484448504,24.374659925396497,33.98685701872971,0.582287,0.380646,1,1,1,0.3281,114.7886,0.362547,1,🔴 Anomaly
LOT-023,LOT023-P016,8.7778,8.9971,9.1744,9.3076,9.517881632653062,3.3292492537627436,-0.22229685320695539,-0.15642614684510942,-0.10317089724203003,-0.06316187723565571,0.009138,0.002156,0,0,0,-0.1151,9.3621,0.003478,0,🟢 Normal
LOT-023,LOT023-P017,8.497,8.7129,8.9526,9.0907,9.517881632653062,3.3292492537627436,-0.30664019267985215,-0.24179073757943043,-0.16979252364904054,-0.12831170035414366,0.008996,0.002624,0,0,0,-0.0911,9.166,0.003982,0,🟢 Normal
LOT-023,LOT023-P018,8.3837,8.6067,8.8335,9.1479,9.517881632653062,3.3292492537627436,-0.34067188912671564,-0.2736898210980259,-0.20556635460068579,-0.11113064972077578,0.009292,0.003758,0,0,0,-0.0664,9.0106,0.003732,0,🟢 Normal
LOT-023,LOT023-P019,9.1689,9.3015,9.571,9.5918,9.517881632653062,3.3292492537627436,-0.10482292134139222,-0.06499412214585752,0.01595505872289478,0.02220271349866477,0.005525,0.002016,0,0,0,-0.1394,9.6718,0.002993,0,🟢 Normal
LOT-023,LOT023-P020,8.741,8.865,9.1316,9.4774,9.517881632653062,3.3292492537627436,-0.23335039627177934,-0.196104762031611,-0.11602664841524929,-0.012159387768070982,0.005167,0.004253,0,0,0,-0.1075,9.3115,0.003396,0,🟢 Normal
LOT-023,LOT023-P021,9.1333,9.2502,9.414,9.6341,9.517881632653062,3.3292492537627436,-0.11551602278453743,-0.08040300147263715,-0.031202720113447196,0.03490828066285144,0.004871,0.002666,0,0,0,-0.131,9.7679,0.003777,0,🟢 Normal
LOT-023,LOT023-P022,9.806,10.191,10.3541,10.6265,9.517881632653062,3.3292492537627436,0.08654154296837463,0.20218322992373597,0.25117325367027976,0.33299350179142323,0.016042,0.003024,0,0,0,-0.1318,12.7515,0.017533,1,🟠 Warning
LOT-023,LOT023-P023,9.5577,9.7285,10.0485,10.2698,9.517881632653062,3.3292492537627436,0.011960164082618917,0.06326302156826988,0.15938078734934913,0.22585222974732652,0.007117,0.003759,0,0,0,-0.1511,10.2018,0.003834,0,🟢 Normal
LOT-023,LOT023-P024,9.147,9.3613,9.6067,9.8188,9.517881632653062,3.3292492537627436,-0.11140098093703496,-0.0470321146655186,0.026678196967846513,0.0903862535996179,0.008929,0.003177,0,0,0,-0.1402,9.6864,0.003211,0,🟢 Normal
LOT-023,LOT023-P025,10.0399,10.2221,10.4625,10.6971,9.517881632653062,3.3292492537627436,0.15679762239398223,0.21152467528558416,0.2837331468286202,0.354199483866874,0.007592,0.003299,0,0,0,-0.1497,10.6509,0.003637,0,🟢 Normal
LOT-023,LOT023-P026,9.5071,9.6365,9.6452,9.7135,9.517881632653062,3.3292492537627436,-0.0032384576315145535,0.03562916390620946,0.038242365663382856,0.05875750129728162,0.005392,0.000535,0,0,0,-0.1508,10.1003,0.003531,0,🟢 Normal
LOT-023,LOT023-P027,9.0784,9.3228,9.5501,9.7359,9.517881632653062,3.3292492537627436,-0.1320062269763538,-0.05859628336105441,0.009677367145318272,0.0654857449019575,0.010183,0.002869,0,0,0,-0.1359,9.8079,0.004342,0,🟢 Normal
LOT-023,LOT023-P028,9.0451,9.1928,9.2935,9.4225,9.517881632653062,3.3292492537627436,-0.14200848197794752,-0.09764412570961806,-0.06739706629038476,-0.028649591959887363,0.006154,0.001595,0,0,0,-0.1272,9.6286,0.003473,0,🟢 Normal
LOT-023,LOT023-P029,50.2369,61.2925,80.5359,110.4638,9.517881632653062,3.3292492537627436,12.230690844587855,15.551439505116912,21.331541423965724,30.32092543183935,0.46065,0.341467,1,1,1,0.322,112.9499,0.373292,1,🔴 Anomaly
LOT-023,LOT023-P030,8.9941,9.2427,9.373,9.5336,9.517881632653062,3.3292492537627436,-0.15732725089930708,-0.08265576160813128,-0.04351780885414808,0.004721294847231189,0.010358,0.00202,0,0,0,-0.126,9.7586,0.004551,0,🟢 Normal
LOT-023,LOT023-P031,9.6094,9.8066,10.2159,10.2654,9.517881632653062,3.3292492537627436,0.027489190616624613,0.08672176377921426,0.20966239357357583,0.22453061046783654,0.008217,0.003186,0,0,0,-0.1505,10.2482,0.003802,0,🟢 Normal
LOT-023,LOT023-P032,9.2276,9.3926,9.6053,9.9089,9.517881632653062,3.3292492537627436,-0.08719131868092551,-0.03763059570005683,0.026257681742554204,0.11744941202735289,0.006875,0.003585,0,0,0,-0.143,9.7808,0.003293,0,🟢 Normal
LOT-023,LOT023-P033,8.5499,8.7358,9.0561,9.1824,9.517881632653062,3.3292492537627436,-0.2907507245241677,-0.23491230996572196,-0.13870443377922262,-0.10076795309750332,0.007746,0.003101,0,0,0,-0.098,9.2472,0.004151,0,🟢 Normal
LOT-023,LOT023-P034,9.249,9.5808,9.8144,9.9976,9.517881632653062,3.3292492537627436,-0.08076344309431589,0.018898665299940404,0.08906463432012794,0.1440920552297961,0.013825,0.002894,0,0,0,-0.132,10.1531,0.005382,0,🟢 Normal
LOT-023,LOT023-P035,9.3123,9.4407,9.6898,9.8727,9.517881632653062,3.3292492537627436,-0.06175014755074619,-0.02318289403108842,0.05163877926912049,0.10657608977336858,0.00535,0.003,0,0,0,-0.1421,9.8836,0.003401,0,🟢 Normal
LOT-023,LOT023-P036,7.8962,8.1292,8.4603,8.6339,9.517881632653062,3.3292492537627436,-0.48710129793382817,-0.41711554972447973,-0.31766369894286955,-0.265519811006634,0.009708,0.003505,0,0,0,-0.001,8.5477,0.003878,0,🟢 Normal
LOT-023,LOT023-P037,8.5762,9.5411,14.3095,19.4976,9.517881632653062,3.3292492537627436,-0.282851045649035,0.006974054982725317,1.4392489123280312,2.9975882268555836,0.040204,0.069142,0,1,1,0.002,13.3274,0.028281,1,🔴 Anomaly
LOT-023,LOT023-P038,9.0486,9.2266,9.3472,9.6609,9.517881632653062,3.3292492537627436,-0.14095719391471676,-0.08749168669899175,-0.05126730372024713,0.042958143547016735,0.007417,0.003016,0,0,0,-0.1283,9.5947,0.003251,0,🟢 Normal
LOT-023,LOT023-P039,9.0396,9.2241,9.4191,9.6805,9.517881632653062,3.3292492537627436,-0.1436605060773097,-0.0882426067441563,-0.029670843221311083,0.04884535670110799,0.007687,0.003169,0,0,0,-0.1292,9.633,0.003532,0,🟢 Normal
LOT-023,LOT023-P040,9.4663,9.6201,9.8613,10.0257,9.517881632653062,3.3292492537627436,-0.015493472768601866,0.030703128409929427,0.1031518943674176,0.15253239653744718,0.006408,0.002817,0,0,0,-0.1494,10.0821,0.003665,0,🟢 Normal
LOT-023,LOT023-P041,9.1846,9.3698,9.6713,9.8216,9.517881632653062,3.3292492537627436,-0.10010714345775834,-0.04447898651195876,0.046081970934901996,0.09122728405020251,0.007717,0.003138,0,0,0,-0.1422,9.8692,0.004075,0,🟢 Normal
LOT-023,LOT023-P042,9.3118,9.4777,9.7691,10.0232,9.517881632653062,3.3292492537627436,-0.06190033155977931,-0.012069277362650897,0.07545796310174416,0.15178147649228213,0.006913,0.003788,0,0,0,-0.1437,9.9142,0.003586,0,🟢 Normal
LOT-023,LOT023-P043,8.8005,9.0874,9.4476,9.689,9.517881632653062,3.3292492537627436,-0.21547849919685996,-0.12930291481376086,-0.021110354706433927,0.051398484854667824,0.011954,0.004178,0,0,0,-0.1138,9.4853,0.004076,0,🟢 Normal
LOT-023,LOT023-P044,9.1824,9.3661,9.6008,9.6807,9.517881632653062,3.3292492537627436,-0.10076795309750332,-0.045590348178802566,0.024906025661257727,0.04890543030472102,0.007654,0.002185,0,0,0,-0.1431,9.8381,0.003903,0,🟢 Normal
LOT-023,LOT023-P045,9.6813,9.8287,10.132,10.3379,9.517881632653062,3.3292492537627436,0.04908565111556066,0.09335989697847004,0.18446151685784917,0.24630729177761224,0.006142,0.003536,0,0,0,-0.1527,10.2608,0.003449,0,🟢 Normal
LOT-023,LOT023-P046,9.3593,9.5337,9.871,9.9833,9.517881632653062,3.3292492537627436,-0.04763285070165054,0.0047513316490377065,0.10606546414265672,0.139796792571454,0.007267,0.003122,0,0,0,-0.1434,9.9346,0.003424,0,🟢 Normal
LOT-023,LOT023-P047,8.5345,8.6914,8.9691,9.2499,9.517881632653062,3.3292492537627436,-0.295376392002382,-0.24824864996784657,-0.16483645135095398,-0.0804931118780567,0.006538,0.003878,0,0,0,-0.0958,9.1885,0.003893,0,🟢 Normal
LOT-023,LOT023-P048,9.5661,9.6535,9.6825,9.9301,9.517881632653062,3.3292492537627436,0.014483255434372235,0.04073542021332913,0.0494460927372394,0.1238172140103495,0.003642,0.001921,0,0,0,-0.1462,10.112,0.003249,0,🟢 Normal
LOT-023,LOT023-P049,9.0952,9.2162,9.5027,9.7917,9.517881632653062,3.3292492537627436,-0.12696004427284718,-0.09061551408687649,-0.00456007691100398,0.08224628031003306,0.005042,0.003997,0,0,0,-0.1324,9.6687,0.003414,0,🟢 Normal
LOT-023,LOT023-P050,9.7883,10.0368,10.2757,10.5967,9.517881632653062,3.3292492537627436,0.0812250290486088,0.15586648153797808,0.2276244010539153,0.3240425348530603,0.010354,0.003888,0,0,0,-0.1546,10.4122,0.003714,0,🟢 Normal
LOT-023,LOT023-P051,8.9314,9.1204,9.4396,9.6116,9.517881632653062,3.3292492537627436,-0.17616032563203712,-0.11939077021758722,-0.02351329885096064,0.028150000256369056,0.007875,0.003411,0,0,0,-0.1247,9.6422,0.004231,0,🟢 Normal
LOT-023,LOT023-P052,8.7515,10.23,13.8417,18.8392,9.517881632653062,3.3292492537627436,-0.23019653208208757,0.2138975826283049,1.298736753476816,2.799825923761014,0.061604,0.059786,0,1,1,0.0105,19.6684,0.064982,1,🔴 Anomaly
LOT-023,LOT023-P053,9.4256,9.6659,9.8944,10.0206,9.517881632653062,3.3292492537627436,-0.027718451103883192,0.04445998363734634,0.11309407576539776,0.15100051964531108,0.010013,0.002463,0,0,0,-0.1494,10.0876,0.00394,0,🟢 Normal
LOT-023,LOT023-P054,8.1986,9.8283,13.3458,19.629,9.517881632653062,3.3292492537627436,-0.3962700092707082,0.09323974977124398,1.14978425331795,3.0370565844294397,0.067904,0.06806,0,1,1,0.0485,19.056,0.064627,1,🔴 Anomaly
LOT-023,LOT023-P055,10.0602,10.2439,10.5318,10.9204,9.517881632653062,3.3292492537627436,0.16289509316071965,0.2180726980794204,0.3045486504805852,0.42127166230098334,0.007654,0.004698,0,0,0,-0.1508,10.6446,0.003479,0,🟢 Normal
LOT-023,LOT023-P056,9.1207,9.3284,9.7045,9.7726,9.517881632653062,3.3292492537627436,-0.11930065981216767,-0.05691422245988571,0.05605418913468867,0.07650925116497492,0.008654,0.003085,0,0,0,-0.1376,9.8186,0.004154,0,🟢 Normal
LOT-023,LOT023-P057,9.6163,10.8289,16.0182,20.6681,9.517881632653062,3.3292492537627436,0.0295617299412791,0.393787988647956,1.9524877447971876,3.349168992001687,0.050525,0.068328,0,1,1,0.0182,18.6901,0.054011,1,🔴 Anomaly
LOT-023,LOT023-P058,9.2965,11.0599,16.1867,25.0939,9.517881632653062,3.3292492537627436,-0.06649596223618712,0.4631730008211725,2.0030997558412866,4.678537766357626,0.073475,0.097458,0,1,1,0.0627,20.1853,0.064814,1,🔴 Anomaly
LOT-023,LOT023-P059,9.5368,9.6714,9.847,9.9541,9.517881632653062,3.3292492537627436,0.005682472505041875,0.04611200773670852,0.09885663170907551,0.1310260464439307,0.005608,0.001963,0,0,0,-0.1504,10.0605,0.003117,0,🟢 Normal
LOT-023,LOT023-P060,8.9761,9.1284,9.4173,9.4662,9.517881632653062,3.3292492537627436,-0.16273387522449245,-0.1169878260730605,-0.030211505653829993,-0.015523509570408383,0.006346,0.002346,0,0,0,-0.1236,9.7127,0.004385,0,🟢 Normal
LOT-023,LOT023-P061,9.1563,9.3176,9.5415,9.7279,9.517881632653062,3.3292492537627436,-0.10860755836902246,-0.06015819705499704,0.007094202189951386,0.06308280075743024,0.006721,0.002849,0,0,0,-0.1396,9.6862,0.003154,0,🟢 Normal
LOT-023,LOT023-P062,9.2349,9.4161,9.7279,9.7475,9.517881632653062,3.3292492537627436,-0.08499863214904496,-0.030571947275508733,0.06308280075743024,0.0689700139115215,0.00755,0.002301,0,0,0,-0.1427,9.806,0.003399,0,🟢 Normal
LOT-023,LOT023-P063,9.4819,9.6261,9.9755,10.163,9.517881632653062,3.3292492537627436,-0.010807731686774505,0.03250533651832419,0.13745392203054033,0.1937729254178914,0.006008,0.003728,0,0,0,-0.1508,10.1128,0.003755,0,🟢 Normal
LOT-023,LOT023-P064,8.7486,8.9621,9.1223,9.333,9.517881632653062,3.3292492537627436,-0.23106759933447868,-0.166939027477415,-0.11882007098326233,-0.055532529576782716,0.008896,0.002576,0,0,0,-0.1125,9.3601,0.00364,0,🟢 Normal
LOT-023,LOT023-P065,9.8582,9.9935,10.428,10.6552,9.517881632653062,3.3292492537627436,0.10222075351141344,0.1428605463557257,0.2733704502053478,0.34161406390991395,0.005637,0.004595,0,0,0,-0.1503,10.4994,0.003817,0,🟢 Normal
LOT-023,LOT023-P066,9.0329,9.0689,9.2131,9.4804,9.517881632653062,3.3292492537627436,-0.14567297179835118,-0.1348597231479799,-0.09154665494288065,-0.011258283713873331,0.0015,0.002858,0,0,0,-0.1046,9.5124,0.002854,0,🟢 Normal
LOT-023,LOT023-P067,8.8427,9.0157,9.3013,9.6201,9.517881632653062,3.3292492537627436,-0.20280296883447982,-0.15083930170908388,-0.06505419574947109,0.030703128409929427,0.007208,0.004197,0,0,0,-0.1179,9.5301,0.004092,0,🟢 Normal
LOT-023,LOT023-P068,8.0417,8.161,8.2958,8.5603,9.517881632653062,3.3292492537627436,-0.44339775130524367,-0.40756384674998536,-0.36707423791470567,-0.2876268971362824,0.004971,0.002773,0,0,0,-0.0004,8.6653,0.003712,0,🟢 Normal
LOT-023,LOT023-P069,10.1383,10.2809,10.4832,10.613,9.517881632653062,3.3292492537627436,0.18635383537166403,0.22918631474785792,0.2899507648025837,0.3289385335475338,0.005942,0.002306,0,0,0,-0.1502,10.6624,0.00312,0,🟢 Normal
LOT-023,LOT023-P070,8.6586,8.8561,9.0769,9.1512,9.517881632653062,3.3292492537627436,-0.25810072096040715,-0.19877803739239744,-0.13245677900345262,-0.11013943526115857,0.008229,0.002049,0,0,0,-0.1101,9.3604,0.004177,0,🟢 Normal
LOT-023,LOT023-P071,9.8006,10.0443,10.1366,10.3612,9.517881632653062,3.3292492537627436,0.08491955567081896,0.15811924167347222,0.18584320974095217,0.2533058665985473,0.010154,0.002201,0,0,0,-0.1522,10.3686,0.003381,0,🟢 Normal
LOT-023,LOT023-P072,9.7834,9.9822,10.1026,10.4117,9.517881632653062,3.3292492537627436,0.07975322576008625,0.1394663877515818,0.17563069712671284,0.26847445151087374,0.008283,0.002983,0,0,0,-0.1554,10.4704,0.004089,0,🟢 Normal
LOT-023,LOT023-P073,9.0764,9.1408,9.4143,9.5851,9.517881632653062,3.3292492537627436,-0.13260696301248576,-0.11326326264904331,-0.031112609708027112,0.02019024777762385,0.002683,0.003085,0,0,0,-0.1188,9.5651,0.002909,0,🟢 Normal
LOT-023,LOT023-P074,8.4532,8.6363,8.8791,9.0567,9.517881632653062,3.3292492537627436,-0.3197963118711371,-0.26479892776327596,-0.19186957297688245,-0.13852421296838352,0.007629,0.002919,0,0,0,-0.08,9.0633,0.003632,0,🟢 Normal
LOT-023,LOT023-P075,9.6298,9.7777,9.9922,10.2395,9.517881632653062,3.3292492537627436,0.033616698185168,0.0780411280571105,0.14247006793224046,0.21675107879993044,0.006162,0.003207,0,0,0,-0.1532,10.2356,0.003606,0,🟢 Normal
LOT-023,LOT023-P076,9.1075,9.2095,9.3126,9.5249,9.517881632653062,3.3292492537627436,-0.12326551765063702,-0.09262797980791794,-0.06166003714532664,0.0021080930900583203,0.00425,0.00219,0,0,0,-0.1242,9.6646,0.003316,0,🟢 Normal
LOT-023,LOT023-P077,10.1699,10.3149,10.5606,10.7069,9.517881632653062,3.3292492537627436,0.19584546474254588,0.23939882736209728,0.31319924940088245,0.35714309044391906,0.006042,0.002722,0,0,0,-0.1482,10.69,0.003096,0,🟢 Normal
LOT-023,LOT023-P078,9.8736,10.0867,10.2678,10.4127,9.517881632653062,3.3292492537627436,0.10684642098962777,0.1708548456394654,0.22525149371119457,0.26877481952893945,0.008879,0.002264,0,0,0,-0.1524,10.503,0.003746,0,🟢 Normal
LOT-023,LOT023-P079,9.2752,9.4279,9.7616,10.0724,9.517881632653062,3.3292492537627436,-0.07289380102099023,-0.027027604662331697,0.07320520296625002,0.1665595829811233,0.006362,0.004476,0,0,0,-0.1413,9.8782,0.003589,0,🟢 Normal
LOT-023,LOT023-P080,10.0746,10.2581,10.4784,10.7234,9.517881632653062,3.3292492537627436,0.16722039262086827,0.222337923935956,0.2885089983158677,0.36209916274200615,0.007646,0.003231,0,0,0,-0.1512,10.6231,0.003265,0,🟢 Normal
LOT-023,LOT023-P081,9.819,10.0551,10.2822,10.4602,9.517881632653062,3.3292492537627436,0.09044632720323147,0.16136321626858355,0.2295767931713432,0.28304230038706873,0.009837,0.002813,0,0,0,-0.1532,10.4584,0.003806,0,🟢 Normal
LOT-023,LOT023-P082,9.1385,9.3376,9.625,9.6973,9.517881632653062,3.3292492537627436,-0.11395410909059481,-0.05415083669367972,0.032174931698451974,0.05389153940461462,0.008296,0.002498,0,0,0,-0.139,9.8377,0.004162,0,🟢 Normal
LOT-023,LOT023-P083,9.3444,9.4802,9.6959,10.0054,9.517881632653062,3.3292492537627436,-0.05210833417083175,-0.011318357317486365,0.05347102417932231,0.1464349257707098,0.005658,0.003647,0,0,0,-0.1428,9.9065,0.003346,0,🟢 Normal
LOT-023,LOT023-P084,9.5762,11.3501,15.7383,23.9917,9.517881632653062,3.3292492537627436,0.01751697241683741,0.5503397996638882,1.86841473654055,4.347472136845422,0.073912,0.087789,0,1,1,0.0546,19.7095,0.060317,1,🔴 Anomaly
LOT-023,LOT023-P085,9.49,9.6297,9.9604,10.1953,9.517881632653062,3.3292492537627436,-0.00837475074044074,0.033586661383361485,0.13291836495774556,0.20347481240141888,0.005821,0.003928,0,0,0,-0.1503,10.0837,0.003534,0,🟢 Normal
LOT-023,LOT023-P086,9.0041,9.1653,9.4141,9.5806,9.517881632653062,3.3292492537627436,-0.1543235707186484,-0.1059042462064295,-0.031172683311640678,0.018838591696327373,0.006717,0.002884,0,0,0,-0.1263,9.676,0.003999,0,🟢 Normal
LOT-023,LOT023-P087,8.9406,9.0909,9.4453,9.5854,9.517881632653062,3.3292492537627436,-0.17339693986583113,-0.12825162675053062,-0.021801201147985425,0.0202803581830434,0.006262,0.003434,0,0,0,-0.1243,9.5773,0.00379,0,🟢 Normal
LOT-023,LOT023-P088,8.8943,9.0816,9.3143,9.3606,9.517881632653062,3.3292492537627436,-0.18730397910228117,-0.13104504931854313,-0.061149411514614775,-0.04724237227816475,0.007804,0.001937,0,0,0,-0.1215,9.5011,0.003612,0,🟢 Normal
LOT-023,LOT023-P089,9.058,9.2192,9.5138,9.9147,9.517881632653062,3.3292492537627436,-0.13813373454489775,-0.08971441003267883,-0.0012259919104730967,0.11919154653213516,0.006717,0.00483,0,0,0,-0.1348,9.6537,0.003546,0,🟢 Normal
LOT-023,LOT023-P090,8.8518,8.9146,9.3764,9.6575,9.517881632653062,3.3292492537627436,-0.20006961987008035,-0.18120650833554378,-0.04249655759272382,0.04193689228559302,0.002617,0.005159,0,0,0,-0.1049,9.3171,0.00277,0,🟢 Normal
LOT-023,LOT023-P091,8.7122,8.7968,8.8686,9.0937,9.517881632653062,3.3292492537627436,-0.24200099519207657,-0.21658986086370377,-0.1950234371665737,-0.127410596299946,0.003525,0.002062,0,0,0,-0.0955,9.3188,0.003611,0,🟢 Normal
LOT-023,LOT023-P092,9.3192,9.5706,9.8362,10.0642,9.517881632653062,3.3292492537627436,-0.0596776082260917,0.015834911515668713,0.09561265711396418,0.16409656523298302,0.010475,0.003428,0,0,0,-0.1447,10.057,0.004392,0,🟢 Normal
LOT-023,LOT023-P093,8.7683,9.0219,9.2785,9.3897,9.517881632653062,3.3292492537627436,-0.22515034937858092,-0.14897701999707552,-0.07190258656137302,-0.03850166295244796,0.010567,0.002554,0,0,0,-0.1155,9.5215,0.004483,0,🟢 Normal
LOT-023,LOT023-P094,8.994,9.2012,9.3933,9.6115,9.517881632653062,3.3292492537627436,-0.1573572877011136,-0.09512103435786474,-0.03742033808741067,0.02811996345456254,0.008633,0.002849,0,0,0,-0.1251,9.6979,0.00419,0,🟢 Normal
LOT-023,LOT023-P095,8.5682,8.5873,8.865,9.0207,9.517881632653062,3.3292492537627436,-0.28525398979356226,-0.27951696064850357,-0.196104762031611,-0.1493374616187548,0.000796,0.00301,0,0,0,-0.0619,8.931,0.00216,0,🟢 Normal
LOT-023,LOT023-P096,8.5728,8.7176,8.9611,9.2485,9.517881632653062,3.3292492537627436,-0.28387229691045873,-0.2403790078945209,-0.1672393954954807,-0.08091362710334901,0.006033,0.003687,0,0,0,-0.0976,9.1974,0.003718,0,🟢 Normal
LOT-023,LOT023-P097,10.1416,10.3815,10.5366,10.7337,9.517881632653062,3.3292492537627436,0.18734504983128178,0.2594033373652847,0.3059904169673012,0.36519295332808493,0.009996,0.002446,0,0,0,-0.1504,10.8363,0.004135,0,🟢 Normal
LOT-023,LOT023-P098,9.4951,9.6828,9.8535,10.1172,9.517881632653062,3.3292492537627436,-0.0068428738483046255,0.04953620314265948,0.10080902382650393,0.1800160701904745,0.007821,0.003017,0,0,0,-0.151,10.1265,0.003758,0,🟢 Normal
LOT-023,LOT023-P099,9.0191,9.257,9.6124,9.8708,9.517881632653062,3.3292492537627436,-0.14981805044766014,-0.07836049894978918,0.028390294670821728,0.10600539053904315,0.009912,0.004262,0,0,0,-0.1327,9.7103,0.004114,0,🟢 Normal
LOT-023,LOT023-P100,9.956,11.7677,15.5859,20.4203,9.517881632653062,3.3292492537627436,0.1315967456782556,0.6757734840081967,1.822638650587311,3.2747377971249647,0.075487,0.060088,0,1,1,0.0501,20.0776,0.060248,1,🔴 Anomaly
LOT-024,LOT024-P001,10.5484,10.7635,11.0538,11.3298,12.088411999999998,5.9318156297127995,-0.25961899292452556,-0.22335690835760955,-0.17441742370035365,-0.1278886680496385,0.008962,0.003933,0,0,0,-0.1444,11.2803,0.004357,0,🟢 Normal
LOT-024,LOT024-P002,11.6163,11.8362,12.0209,12.2084,12.088411999999998,5.9318156297127995,-0.07958979669482001,-0.04251851637745687,-0.011381338230039971,0.020227870771804577,0.009162,0.002585,0,0,0,-0.0861,12.1431,0.003136,0,🟢 Normal
LOT-024,LOT024-P003,10.733,10.8729,11.1397,11.3744,12.088411999999998,5.9318156297127995,-0.22849867302190957,-0.20491398854533346,-0.1599361914163088,-0.1203698908683999,0.005829,0.003483,0,0,0,-0.1431,11.356,0.003708,0,🟢 Normal
